User_Agent,AcceptLanguage,AcceptEncoding,Page
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,ay,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,ks,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,ks,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,ks,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,ks,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,ks,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,ks,gzip,puppy2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,my,gzip,kitten2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,my,gzip,kitten2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,my,gzip,kitten2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,my,gzip,kitten2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,my,gzip,kitten2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,my,gzip,kitten2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,nd,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,nd,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,nd,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,nd,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,nd,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,nd,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,nd,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,nd,gzip,puppy2
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,ks,gzip,puppy2
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,ks,gzip,puppy2
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,ks,gzip,puppy2
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,ks,gzip,puppy2
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,ks,gzip,puppy2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lu,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lu,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lu,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lu,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lu,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lu,gzip,kitten2
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,ht,gzip,kitten3
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,ht,gzip,kitten3
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,ht,gzip,kitten3
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,ht,gzip,kitten3
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,ht,gzip,kitten3
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,ht,gzip,kitten3
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,ht,gzip,kitten3
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,ht,gzip,kitten3
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,ht,gzip,kitten3
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,ht,gzip,kitten3
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727),ru,gzip,kitten2
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727),ru,gzip,kitten2
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727),ru,gzip,kitten2
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727),ru,gzip,kitten2
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727),ru,gzip,kitten2
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727),ru,gzip,kitten2
Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.5; AOLBuild 4337.35; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727),ru,gzip,kitten2
Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12,ps,gzip,kitten3
Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12,ps,gzip,kitten3
Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12,ps,gzip,kitten3
Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12,ps,gzip,kitten3
Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12,ps,gzip,kitten3
Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12,ps,gzip,kitten3
Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12,ps,gzip,kitten3
Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12,ps,gzip,kitten3
Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12,ps,gzip,kitten3
Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12,ps,gzip,kitten3
Mozilla/2.0 (compatible; MSIE 4.0; Windows 98),sh,gzip,puppy1
Mozilla/2.0 (compatible; MSIE 4.0; Windows 98),sh,gzip,puppy1
Mozilla/2.0 (compatible; MSIE 4.0; Windows 98),sh,gzip,puppy1
Mozilla/2.0 (compatible; MSIE 4.0; Windows 98),sh,gzip,puppy1
Mozilla/2.0 (compatible; MSIE 4.0; Windows 98),sh,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,li,gzip,kitten3
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,li,gzip,kitten3
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,li,gzip,kitten3
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,li,gzip,kitten3
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,li,gzip,kitten3
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,li,gzip,kitten3
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,bn,gzip,puppy2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,bn,gzip,puppy2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,bn,gzip,puppy2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,bn,gzip,puppy2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,bn,gzip,puppy2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,bn,gzip,puppy2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,bn,gzip,puppy2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,bn,gzip,puppy2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,bn,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,kr,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,kr,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,kr,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,kr,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,kr,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,kr,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,kr,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,kr,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,kr,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,kr,gzip,puppy2
Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML: like Gecko) Version/6.0.0.668 Mobile Safari/534.8,it,gzip,kitten3
Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML: like Gecko) Version/6.0.0.668 Mobile Safari/534.8,it,gzip,kitten3
Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML: like Gecko) Version/6.0.0.668 Mobile Safari/534.8,it,gzip,kitten3
Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML: like Gecko) Version/6.0.0.668 Mobile Safari/534.8,it,gzip,kitten3
Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML: like Gecko) Version/6.0.0.668 Mobile Safari/534.8,it,gzip,kitten3
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,tt,gzip,kitten3
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,tt,gzip,kitten3
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,tt,gzip,kitten3
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,tt,gzip,kitten3
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,tt,gzip,kitten3
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,tt,gzip,kitten3
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,tt,gzip,kitten3
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,tt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,tw,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,tw,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,tw,gzip,kitten3
